audio_path,label
data/balanced_audio_split/Google_DefendTheUser_Diazo_Original_220908_D_106_4-4_WB-ZG_NXT_part_16.wav,1
data/balanced_audio_split/Google_DefendTheUser_Diazo_Original_220908_D_106_4-4_WB-ZG_NXT_part_17.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_1.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_2.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_3.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_4.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_5.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_6.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_7.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_8.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_9.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_10.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_11.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_12.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_13.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_14.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_15.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_16.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_17.wav,1
data/balanced_audio_split/BIDB_Horseshoe_Falster_180319_LIB_WB_part_18.wav,1
data/balanced_audio_split/17151574_SyFy_StillLife_Tombas_141010_qt_part_1.wav,1
data/balanced_audio_split/17151574_SyFy_StillLife_Tombas_141010_qt_part_2.wav,1
data/balanced_audio_split/17151574_SyFy_StillLife_Tombas_141010_qt_part_3.wav,1
data/balanced_audio_split/INTERSPORT_SS22_Deurdrum_Original_211213_Fm_100_4-4_RVR_NXT_part_1.wav,1
data/balanced_audio_split/INTERSPORT_SS22_Deurdrum_Original_211213_Fm_100_4-4_RVR_NXT_part_2.wav,1
data/balanced_audio_split/INTERSPORT_SS22_Deurdrum_Original_211213_Fm_100_4-4_RVR_NXT_part_3.wav,1
data/balanced_audio_split/INTERSPORT_SS22_Deurdrum_Original_211213_Fm_100_4-4_RVR_NXT_part_4.wav,1
data/balanced_audio_split/INTERSPORT_SS22_Deurdrum_Original_211213_Fm_100_4-4_RVR_NXT_part_5.wav,1
data/balanced_audio_split/INTERSPORT_SS22_Deurdrum_Original_211213_Fm_100_4-4_RVR_NXT_part_6.wav,1
data/balanced_audio_split/Samsung_Crown_Gates_180821_LIB_SC_part_1.wav,1
data/balanced_audio_split/Samsung_Crown_Gates_180821_LIB_SC_part_2.wav,1
data/balanced_audio_split/Samsung_Crown_Gates_180821_LIB_SC_part_3.wav,1
data/balanced_audio_split/Samsung_Crown_Gates_180821_LIB_SC_part_4.wav,1
data/balanced_audio_split/Samsung_Crown_Gates_180821_LIB_SC_part_5.wav,1
data/balanced_audio_split/17151732_Xenoport_Windfall_MUS_160428_qt_part_1.wav,1
data/balanced_audio_split/17151732_Xenoport_Windfall_MUS_160428_qt_part_2.wav,1
data/balanced_audio_split/17151732_Xenoport_Windfall_MUS_160428_qt_part_3.wav,1
data/balanced_audio_split/17151732_Xenoport_Windfall_MUS_160428_qt_part_4.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_1.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_2.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_3.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_4.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_5.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_6.wav,1
data/balanced_audio_split/AFSP_Carwash_WickedPeople_LS_140918_21h_qt_part_7.wav,1
data/balanced_audio_split/Cinionic_SonicStrategy_ADreamInWaves_Original_230628_C_120_4-4_LHS_NXT_part_1.wav,1
data/balanced_audio_split/Cinionic_SonicStrategy_ADreamInWaves_Original_230628_C_120_4-4_LHS_NXT_part_2.wav,1
data/balanced_audio_split/Cinionic_SonicStrategy_ADreamInWaves_Original_230628_C_120_4-4_LHS_NXT_part_3.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_1.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_2.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_3.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_4.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_5.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_6.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_7.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_8.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_9.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_10.wav,1
data/balanced_audio_split/17150873_DEW_LabelVR_IllWave_170113_qt_part_11.wav,1
data/balanced_audio_split/Google_DefendTheUser_RedTeamGo_Original_220913_Cm_124_4-4_JH_NXT_part_1.wav,1
data/balanced_audio_split/Google_DefendTheUser_RedTeamGo_Original_220913_Cm_124_4-4_JH_NXT_part_2.wav,1
data/balanced_audio_split/Google_DefendTheUser_RedTeamGo_Original_220913_Cm_124_4-4_JH_NXT_part_3.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_1.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_2.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_3.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_4.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_5.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_6.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_7.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_8.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_9.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_10.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_11.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_12.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_13.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_14.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_15.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_16.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_17.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_18.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_19.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_20.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_21.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_22.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_23.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_24.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_25.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_26.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_27.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_28.wav,1
data/balanced_audio_split/17151502_SIAG_MinimalStretch_170112_qt_part_29.wav,1
data/balanced_audio_split/Google_DefendTheUser_OperatingRoom_Orginal_220909_Cm_85_4-4_WB_NXT_part_1.wav,1
data/balanced_audio_split/Google_DefendTheUser_OperatingRoom_Orginal_220909_Cm_85_4-4_WB_NXT_part_2.wav,1
data/balanced_audio_split/Google_DefendTheUser_OperatingRoom_Orginal_220909_Cm_85_4-4_WB_NXT_part_3.wav,1
data/balanced_audio_split/Google_DefendTheUser_OperatingRoom_Orginal_220909_Cm_85_4-4_WB_NXT_part_4.wav,1
data/balanced_audio_split/Google_DefendTheUser_OperatingRoom_Orginal_220909_Cm_85_4-4_WB_NXT_part_5.wav,1
data/balanced_audio_split/Google_DefendTheUser_OperatingRoom_Orginal_220909_Cm_85_4-4_WB_NXT_part_6.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_1.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_2.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_3.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_4.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_5.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_6.wav,1
data/balanced_audio_split/Beats_Zodiac_PurpleGrit_LB_Cm_4_4_136bpm_210317_qt_part_7.wav,1
data/balanced_audio_split/17151118_Gravity_Intro_MUSonly_073013_qt_part_1.wav,1
data/balanced_audio_split/17151118_Gravity_Intro_MUSonly_073013_qt_part_2.wav,1
data/balanced_audio_split/17151118_Gravity_Intro_MUSonly_073013_qt_part_3.wav,1
data/balanced_audio_split/17151118_Gravity_Intro_MUSonly_073013_qt_part_4.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_1.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_2.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_3.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_4.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_5.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_6.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_7.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_8.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_9.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_10.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_11.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_12.wav,1
data/balanced_audio_split/AFSP_IntimatePosters_TormentNow_LS_160428_qt_part_13.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_1.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_2.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_3.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_4.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_5.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_6.wav,1
data/balanced_audio_split/Ally360_PlanetZeee_Orion_Original_200315_A_120_3-4_BE_NXT_part_7.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_1.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_2.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_3.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_4.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_5.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_6.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_7.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_8.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_9.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_10.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_11.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_12.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_13.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_14.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_15.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_16.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_17.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_18.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_19.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_20.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_21.wav,1
data/balanced_audio_split/17151500_SIAG_Hover_170112_qt_part_22.wav,1
data/balanced_audio_split/Brahma_Agricultores_Groo_LS_Ret_part_1.wav,1
data/balanced_audio_split/Brahma_Agricultores_Groo_LS_Ret_part_2.wav,1
data/balanced_audio_split/Brahma_Agricultores_Groo_LS_Ret_part_3.wav,1
data/balanced_audio_split/Peaches_Power_NoHurry_180221_LIB_SC_part_1.wav,1
data/balanced_audio_split/Peaches_Power_NoHurry_180221_LIB_SC_part_2.wav,1
data/balanced_audio_split/Peaches_Power_NoHurry_180221_LIB_SC_part_3.wav,1
data/balanced_audio_split/Peaches_Power_NoHurry_180221_LIB_SC_part_4.wav,1
data/balanced_audio_split/Peaches_Power_NoHurry_180221_LIB_SC_part_5.wav,1
data/balanced_audio_split/Peaches_Power_NoHurry_180221_LIB_SC_part_6.wav,1
data/balanced_audio_split/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001_part_1.wav,1
data/balanced_audio_split/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001_part_2.wav,1
data/balanced_audio_split/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001_part_3.wav,1
data/balanced_audio_split/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001_part_4.wav,1
data/balanced_audio_split/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001_part_5.wav,1
data/balanced_audio_split/IBM_DreamItDone_HeavyHand_Extended_180129_LibEdit_RW_191001_part_6.wav,1
data/balanced_audio_split/Ford_MustangThrillRide_BeyondTheDust_Original_230424_Cm_102_4-4_PB-CVV_NXT_part_1.wav,1
data/balanced_audio_split/Ford_MustangThrillRide_BeyondTheDust_Original_230424_Cm_102_4-4_PB-CVV_NXT_part_2.wav,1
data/balanced_audio_split/Ford_MustangThrillRide_BeyondTheDust_Original_230424_Cm_102_4-4_PB-CVV_NXT_part_3.wav,1
data/balanced_audio_split/Ford_MustangThrillRide_BeyondTheDust_Original_230424_Cm_102_4-4_PB-CVV_NXT_part_4.wav,1
data/balanced_audio_split/AFSP_GLOBO_Familia_MiniMall_Longa_LS_122213_2p-01_part_1.wav,1
data/balanced_audio_split/AFSP_GLOBO_Familia_MiniMall_Longa_LS_122213_2p-01_part_2.wav,1
data/balanced_audio_split/AFSP_GLOBO_Familia_MiniMall_Longa_LS_122213_2p-01_part_3.wav,1
data/balanced_audio_split/AFSP_GLOBO_Familia_MiniMall_Longa_LS_122213_2p-01_part_4.wav,1
data/balanced_audio_split/AFSP_GLOBO_Familia_MiniMall_Longa_LS_122213_2p-01_part_5.wav,1
data/balanced_audio_split/CUPRA_StartYourEngine_Miracles_Original_211019_Em_124_4-4_PB_part_1.wav,1
data/balanced_audio_split/CUPRA_StartYourEngine_Miracles_Original_211019_Em_124_4-4_PB_part_2.wav,1
data/balanced_audio_split/CUPRA_StartYourEngine_Miracles_Original_211019_Em_124_4-4_PB_part_3.wav,1
data/balanced_audio_split/CUPRA_StartYourEngine_Miracles_Original_211019_Em_124_4-4_PB_part_4.wav,1
data/balanced_audio_split/Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT_part_1.wav,1
data/balanced_audio_split/Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT_part_2.wav,1
data/balanced_audio_split/Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT_part_3.wav,1
data/balanced_audio_split/Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT_part_4.wav,1
data/balanced_audio_split/Nike_CollegeFootball_Gridiron_102312_WB_Dm_150_4-4_NXT_part_5.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_1.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_2.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_3.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_4.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_5.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_6.wav,1
data/balanced_audio_split/BRADY_GlassWalls_190219_LIB_WB_102_Aminjor_part_7.wav,1
data/balanced_audio_split/AFSP_Lenovo_Surrounded_WildGroove_160225_16h_qt_VN_part_1.wav,1
data/balanced_audio_split/AFSP_Lenovo_Surrounded_WildGroove_160225_16h_qt_VN_part_2.wav,1
data/balanced_audio_split/AFSP_Lenovo_Surrounded_WildGroove_160225_16h_qt_VN_part_3.wav,1
data/balanced_audio_split/AFSP_Lenovo_Surrounded_WildGroove_160225_16h_qt_VN_part_4.wav,1
data/balanced_audio_split/Enphase_SunShape_HelioPhillip_Original_211021_E_90_4-4_BE_NXT_part_1.wav,1
data/balanced_audio_split/Enphase_SunShape_HelioPhillip_Original_211021_E_90_4-4_BE_NXT_part_2.wav,1
data/balanced_audio_split/Enphase_SunShape_HelioPhillip_Original_211021_E_90_4-4_BE_NXT_part_3.wav,1
data/balanced_audio_split/Enphase_SunShape_HelioPhillip_Original_211021_E_90_4-4_BE_NXT_part_4.wav,1
data/balanced_audio_split/AFSP_SAMSUNG_GalaxyA_SpeedingFeast_170124_qt_VN_part_1.wav,1
data/balanced_audio_split/AFSP_SAMSUNG_GalaxyA_SpeedingFeast_170124_qt_VN_part_2.wav,1
data/balanced_audio_split/AFSP_SAMSUNG_GalaxyA_SpeedingFeast_170124_qt_VN_part_3.wav,1
data/balanced_audio_split/AFSP_SAMSUNG_GalaxyA_SpeedingFeast_170124_qt_VN_part_4.wav,1
data/balanced_audio_split/AFSP_SAMSUNG_GalaxyA_SpeedingFeast_170124_qt_VN_part_5.wav,1
data/balanced_audio_split/AFSP_SAMSUNG_GalaxyA_SpeedingFeast_170124_qt_VN_part_6.wav,1
data/balanced_audio_split/102_Antfood_PigFarmer_part_1.wav,1
data/balanced_audio_split/102_Antfood_PigFarmer_part_2.wav,1
data/balanced_audio_split/102_Antfood_PigFarmer_part_3.wav,1
data/balanced_audio_split/102_Antfood_PigFarmer_part_4.wav,1
data/balanced_audio_split/102_Antfood_PigFarmer_part_5.wav,1
data/balanced_audio_split/17151019_Gillette_Moonraker_Spang_160502_qt_part_1.wav,1
data/balanced_audio_split/17151019_Gillette_Moonraker_Spang_160502_qt_part_2.wav,1
data/balanced_audio_split/17151019_Gillette_Moonraker_Spang_160502_qt_part_3.wav,1
data/balanced_audio_split/17151019_Gillette_Moonraker_Spang_160502_qt_part_4.wav,1
data/balanced_audio_split/20-3190_LIC_Fila_Filme_GuiAraujo_OneFoot_LB_Gm_4_4_95bpm_210302_qt_part_1.wav,1
data/balanced_audio_split/20-3190_LIC_Fila_Filme_GuiAraujo_OneFoot_LB_Gm_4_4_95bpm_210302_qt_part_2.wav,1
data/balanced_audio_split/20-3190_LIC_Fila_Filme_GuiAraujo_OneFoot_LB_Gm_4_4_95bpm_210302_qt_part_3.wav,1
data/balanced_audio_split/17151013_Gilette_Moonraker_5Miles_160502_qt_part_1.wav,1
data/balanced_audio_split/17151013_Gilette_Moonraker_5Miles_160502_qt_part_2.wav,1
data/balanced_audio_split/17151013_Gilette_Moonraker_5Miles_160502_qt_part_3.wav,1
data/balanced_audio_split/17151013_Gilette_Moonraker_5Miles_160502_qt_part_4.wav,1
data/balanced_audio_split/Carnival_SwaggerBoatTrilledUp_171110_np_part_1.wav,1
data/balanced_audio_split/Carnival_SwaggerBoatTrilledUp_171110_np_part_2.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_1.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_2.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_3.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_4.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_5.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_6.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_7.wav,1
data/balanced_audio_split/17150681_AICP_2017Titles_Blausee_part_8.wav,1
data/balanced_audio_split/BritishArmy_Emotions_Bayleaf_MUS_180213_LIB_YE_part_1.wav,1
data/balanced_audio_split/BritishArmy_Emotions_Bayleaf_MUS_180213_LIB_YE_part_2.wav,1
data/balanced_audio_split/BritishArmy_Emotions_Bayleaf_MUS_180213_LIB_YE_part_3.wav,1
data/balanced_audio_split/BritishArmy_Emotions_Bayleaf_MUS_180213_LIB_YE_part_4.wav,1
data/balanced_audio_split/BritishArmy_Emotions_Bayleaf_MUS_180213_LIB_YE_part_5.wav,1
data/balanced_audio_split/BattlescarVR_BackgroundDrumFill_171220_LIB_WB_part_1.wav,1
data/balanced_audio_split/BattlescarVR_BackgroundDrumFill_171220_LIB_WB_part_2.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_1.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_2.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_3.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_4.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_5.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_6.wav,1
data/balanced_audio_split/AFSP_TNT_UFC_TheGiantBeast_141212_qt_VN_part_7.wav,1
data/balanced_audio_split/17150686_AICPNEXT_PulsesTest_170519_qt_part_1.wav,1
data/balanced_audio_split/17150686_AICPNEXT_PulsesTest_170519_qt_part_2.wav,1
data/balanced_audio_split/17150686_AICPNEXT_PulsesTest_170519_qt_part_3.wav,1
data/balanced_audio_split/17150686_AICPNEXT_PulsesTest_170519_qt_part_4.wav,1
data/balanced_audio_split/17150686_AICPNEXT_PulsesTest_170519_qt_part_5.wav,1
